Год,Производство (добыча) первичной энергии с учетом запасов,Импорт,Экспорт,Валовое потребление ТЭР,Преобразование,Преобразование в тепловую и электрическую энергии,Переработка в другие виды топлива,Потребление в неэнергетическом секторе,Сырье для производства нетопливной продукции,Материалы на нетопливные нужды,Потери,Конечное потребление,Потребление в промышленности,горнодобывающая промышленность,обрабатывающая,"производство продуктов питания, напитков и табачных изделий","производство текстильных изделий, одежды, изделий из кожи и меха",производство изделий из дерева и бумаги; полиграфи-ческая деятельность и тиражирование записанных носителей информации,производство кокса и продуктов нефтепереработки,производство химических продуктов,"производство резиновых и пластмассовых изделий, прочих неметаллических минеральных продуктов","металлургическое производство, производство готовых металлических изделий, кроме машин и оборудования","производство машин и оборудования, не включенных в другие группировки",производство транспортных средств и оборудования,производство прочих готовых изделий,"снабжение электроэнергией, газом, паром, горячей водой и кондиционированным воздухом",строительство,"Сельское, лесное и рыбное хозяйство",Транспорт,Сектор услуг,Жилищный сектор,Топливо_Автомобильный бензин,Топливо_Газ горючий (природный и попутный),Топливо_Газ нефтепреработки,Топливо_Дизельное топливо,Топливо_Дрова,"Топливо_Кокс, коксик и коксовая мелочь",Топливо_Нефть и газоконденсат,Топливо_Прочие виды природного топлива,Топливо_Прочие виды продуктов переработки топлива,Топливо_Сжиженный газ,Топливо_ТЭР- всего,Топливо_Теплоэнергия,Топливо_Топливные брикеты,Топливо_Топливо для реактивных двигателей,Топливо_Топочный мазут,Топливо_Торф топливный,Топливо_Уголь,Топливо_Электроэнергия (включая атомную и гидроэнергию)
0.46666666666666856,0.01078205865439908,0.0003324870027808004,0.015042487796058579,0.0015842211572735553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043857244668603695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46666666666666856,0.1160149511213341,0.04997884173618668,0.2327608027481468,0.0397243455186344,0.003548829261881067,0.0006443298969072165,0.005022401050138401,0.3144009216589862,0.3148512559323996,0.13846153846153847,0.0003247807729782397,0.029959980264239898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685833405715279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46666666666666856,0.13967158648009712,0.03343005682505139,0.003001265593925149,0.10645966176878292,0.0,0.0,0.0,0.0,0.0,0.0,0.3098408574212406,0.26857080203936184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15391296794927475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46666666666666856,0.20161651012714843,0.0,0.0,0.12377717929422948,0.0,0.0,0.0,0.0,0.0,0.0,0.31893471906463133,0.3157447508360287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552505862937549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46666666666666856,1.0,1.0,1.0,1.0,0.9999999999999999,0.902755749405234,1.0,1.0,1.0,0.6307692307692307,0.8369600519649236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.03710625519136157,0.4594819247974852,0.08370999819200868,0.29991286783634996,0.5196687759355577,4.956383822363204e-05,0.7897440287646605,0.25564516129032255,0.256163907859706,0.09230769230769231,0.12828840532640468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.00974378633953102,0.35211884899044854,0.0,0.23553408055764585,0.31261618191035917,0.82300753370341,0.0012556002625346003,0.20414746543778803,0.20500057877069106,0.015384615384615385,0.05164014290354011,0.14275533139630503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18744028489533573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.0013737141396715864,0.007299601015596663,0.0,0.004435819240365955,0.00015021499521189702,0.0003965107057890563,0.0,0.0024193548387096775,0.0004630165528417641,0.26153846153846155,0.0,0.011485115947590592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017371666811430558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5333333333333314,0.012986390645965113,0.0,0.0,0.006851756505208127,0.011866984621739865,0.004163362410785091,0.015637930542476385,0.0,0.0,0.0,0.010717765508281909,0.0007400910037826873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5333333333333314,0.027474282793431726,0.0,0.0,0.015832310190502595,0.014270424545130217,0.025624504361617763,0.006934337813543361,0.0003456221198156682,0.0,0.046153846153846156,0.0003247807729782397,0.022887999561427553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052201858768348826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.014423998466551659,0.0,0.0,0.0077428809061745015,0.009388437200743564,0.024781919111816018,0.0,0.0,0.0,0.0,0.0,0.007729839372841401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004082341700686182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.0118043575490384,0.0,0.0036159826432833123,0.005128915996673136,0.0016899186961338414,0.004460745440126883,0.0,0.0,0.0,0.0,0.0,0.011731812948851488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028228958568574658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.08844482780652993,6.045218232378189e-05,0.1355993491231242,0.016535308329042733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045775999122855106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09450186745418224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.17013289885630312,0.0004231652762664732,0.20741276441873077,0.04774446512733178,0.011791877124133916,0.00019825535289452815,0.017806694632308877,0.0001152073732718894,0.0,0.015384615384615385,0.000974342318934719,0.11485115947590592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09597845913315384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.12935275701233148,0.0003929391851045823,0.26805279334659193,0.005841815517446235,0.002365886174587378,0.006046788263283109,0.0001141454784122364,0.0004608294930875576,0.0003472624146313231,0.015384615384615385,0.0,0.012608957842223562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5333333333333314,0.01696377228292122,0.0,0.023106129090580366,0.0029902174343538358,0.0,0.0,0.0,0.0,0.0,0.0,0.0006495615459564793,0.008223233375363192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019543125162859377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.01616510127148425,0.0,0.0,0.008822131569567111,0.0021030099329665585,0.0055511498810467885,0.0,0.0,0.0,0.0,0.001948684637869438,0.02118853133051916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.013178071688709986,0.00018135654697134566,0.0067799674561562105,0.0,0.0010515049664832792,0.0027755749405233942,0.0,0.0,0.0,0.0,0.000974342318934719,0.012869360232443396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.010191042105935723,0.0003627130939426913,0.013559934912312421,0.0016436294506713136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004550189134367633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.03784103252188358,6.045218232378189e-05,0.06291809799312963,0.005069507703275377,0.0009951743432788178,0.0005947660586835845,0.001169991153725423,0.0016129032258064516,0.0008102789674730871,0.1076923076923077,0.0,0.012197796173455401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.14280237684493005,0.028412525692177486,0.0035075031639848126,0.10497445443383896,0.0,0.0,0.0,0.0008064516129032258,0.0,0.0,0.30399480350763236,0.2649525793542021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553027012941892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5333333333333314,0.19615360040891958,0.0,0.0,0.12039090657055725,0.0,0.0,0.0,0.0,0.0,0.0,0.30886651510230595,0.3072199989035689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35585859463215497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5333333333333314,0.8939684365216279,0.8486126224156693,0.8014825528837461,0.8894510673690047,0.886906885479843,0.8948750991276765,0.8326627286476614,0.46474654377880187,0.4627850445653432,0.5538461538461539,0.8074050016239038,0.9888986349432597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933119082775993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.034470640853619575,0.486428485068311,0.08360151871271018,0.31596300843597763,0.5283436919090448,4.956383822363204e-05,0.8029278315212739,0.3826036866359447,0.38395647644403286,0.06153846153846154,0.14680090938616433,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555555,0.055555555555555566,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555556,0.05555555555555555,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.010590377611654208,0.3485068310966026,0.0,0.23369242346231534,0.313648910002441,0.824890959555908,0.001740718545786605,0.21267281105990785,0.2135663849982637,0.015384615384615385,0.05034101981162715,0.13423057946384517,0.1111111111111111,0.1111111111111111,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.1111111111111111,0.11111111111111113,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,0.1111111111111111,0.11111111111111112,0.18370537653087815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.0015174749217302407,0.009732801354128883,0.00014463930573133248,0.0060794486910372685,5.633062320446138e-05,0.00014869151467089613,0.0,0.0031105990783410137,0.0003472624146313231,0.36923076923076925,0.0,0.016007894304040347,0.16666666666666666,0.16666666666666666,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666666,0.16666666666666669,0.16666666666666666,0.16666666666666666,0.16666666666666663,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666669,0.16666666666666666,0.16666666666666669,8.685833405715279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5999999999999943,0.010542457350967989,0.0,0.0,0.005336845023565289,0.00927577595433464,0.004163362410785091,0.011699911537254231,0.0,0.0,0.0,0.008119519324455992,0.0005482155583575462,0.2222222222222222,0.2222222222222222,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.2222222222222222,0.22222222222222227,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.22222222222222224,0.2222222222222222,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5999999999999943,0.0256373394671267,0.0,0.0,0.014693651233712225,0.014138986424319808,0.024236716891356067,0.007533601575207602,0.0004608294930875576,0.0,0.06153846153846154,0.0006495615459564793,0.01987281399046105,0.2777777777777778,0.27777777777777773,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.27777777777777773,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.27777777777777773,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.043776600364805004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.015446297361190978,0.0,0.0,0.008376569369083924,0.010477495916029818,0.027656621728786676,0.0,0.0,0.0,0.0,0.0,0.007894304040348665,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.33333333333333326,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.33333333333333337,0.0031269000260575005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.009584052137243627,0.0,0.0022780690652684865,0.004118975008911244,0.0014270424545130217,0.003766851704996035,0.0,0.0,0.0,0.0,0.0,0.009319664492078284,0.3888888888888889,0.38888888888888884,0.38888888888888895,0.38888888888888895,0.3888888888888889,0.38888888888888884,0.388888888888889,0.3888888888888889,0.38888888888888884,0.38888888888888884,0.3888888888888889,0.38888888888888884,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.38888888888888895,0.3888888888888889,0.3888888888888889,0.021540866846173894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.09445083381253594,1.5113045580945472e-05,0.1482552883746158,0.016763040120400807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04640644701496628,0.4444444444444444,0.4444444444444444,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444444,0.44444444444444453,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444445,0.4444444444444444,0.4444444444444445,0.09823677581863981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.1743818286371478,0.0004533913674283642,0.22802386548544568,0.044754247692977936,0.016317103854892313,9.912767644726408e-05,0.024741032445852237,0.0002304147465437788,0.0,0.03076923076923077,0.0012991230919129587,0.0999122855106628,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,0.5,0.5,0.49999999999999994,0.5,0.5,0.5,0.5,0.08008338400069487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.11115903137179732,4.5339136742836415e-05,0.22502259989152051,0.006119054219969108,0.002797754285821582,0.007335448057097542,2.85363696030591e-05,0.0002304147465437788,0.00023150827642088204,0.0,0.0,0.012800833287648703,0.5555555555555556,0.5555555555555555,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555555,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555555,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5999999999999943,0.016037313909654335,0.0009521218715995648,0.024516362321460858,0.002653570438433205,0.0,0.0,0.0,0.0,0.0,0.0,0.0006495615459564793,0.007291266926155364,0.611111111111111,0.611111111111111,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.611111111111111,0.6111111111111113,0.6111111111111112,0.611111111111111,0.611111111111111,0.6111111111111112,0.611111111111111,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.611111111111111,0.611111111111111,0.01737166681143056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.017299214107724746,0.0,0.0,0.009525129708107252,0.002347109300185891,0.006195479777954004,0.0,0.0,0.0,0.0,0.0022734654108476776,0.022750945671838167,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.013617340745000319,0.0001889130697618184,0.006002531187850298,0.0,0.0011735546500929455,0.003097739888977002,0.0,0.0,0.0,0.0,0.0011367327054238388,0.014034318293953182,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222223,0.7222222222222223,0.7222222222222222,0.7222222222222223,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.009935467382275893,0.0003778261395236368,0.012005062375700596,0.001920868153194186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005317690916068198,0.7777777777777778,0.7777777777777777,0.7777777777777779,0.7777777777777779,0.7777777777777778,0.7777777777777777,0.777777777777778,0.7777777777777778,0.7777777777777777,0.7777777777777777,0.7777777777777778,0.7777777777777777,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777779,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.04854322407513897,0.0009823479627614558,0.08410775628276984,0.006505208127054536,0.00020654561841635841,0.0005452022204599524,0.0,0.0027649769585253456,0.0012732955203148511,0.2,0.0,0.017049503864919685,0.8333333333333333,0.8333333333333333,0.8333333333333335,0.8333333333333334,0.8333333333333334,0.8333333333333333,0.8333333333333335,0.8333333333333333,0.8333333333333331,0.8333333333333334,0.8333333333333334,0.8333333333333333,0.8333333333333334,0.8333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.15729026899239665,0.0161860718171926,0.005134695353462304,0.10549922769218582,0.0,0.0,0.0,0.0,0.0,0.0,0.2897044494965898,0.26761142481223615,0.8888888888888888,0.8888888888888888,0.888888888888889,0.888888888888889,0.888888888888889,0.8888888888888888,0.8888888888888891,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.888888888888889,0.8888888888888888,0.888888888888889,0.15556327629636066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5999999999999943,0.18891764104530062,0.0,0.0,0.11590558041902649,0.0,0.0,0.0,0.0,0.0,0.0,0.29490094186424165,0.29598157995723917,0.9444444444444444,0.9444444444444444,0.9444444444444445,0.9444444444444445,0.9444444444444445,0.9444444444444444,0.9444444444444445,0.9444444444444444,0.9444444444444444,0.9444444444444443,0.9444444444444443,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444445,0.33900807782506737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5999999999999943,0.8968117053223436,0.8636803288598719,0.8130898571686855,0.8979068477959523,0.8990367463432036,0.8990880253766852,0.8486716319949776,0.602073732718894,0.5993749276536636,0.7384615384615385,0.7947385514777525,0.9629954498108656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9424997828541649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.04132323813174877,0.4953149558699069,0.08349303923341167,0.32606241831359656,0.6095348968210751,4.956383822363204e-05,0.9263190936849014,0.0004608294930875576,0.0,0.06153846153846154,0.15102305943488145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.009807680020445977,0.3265778019586507,0.0,0.21884035011287575,0.2952475730889836,0.7664056304520223,0.002311445937847787,0.21774193548387097,0.21877532121773352,0.0,0.02987983111399805,0.12049777972698865,0.007483380220313877,0.006041334812789102,0.01464879654280722,0.007510553810449829,0.014131908436057777,0.005367245162662952,0.01120208672471508,0.00808037335490781,0.04877410754567901,0.030383136043937147,0.011399452784813774,0.007191054867074474,0.004211492742545131,0.00019090844189927623,0.008945120567180278,0.012066584544760287,0.06210819780120609,0.0019210072083135636,0.17805958481716322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6666666666666856,0.00257172065682704,0.00891669689275783,0.0013017537515819923,0.0058814210463780745,3.7553748802974255e-05,9.912767644726408e-05,0.0,0.0033410138248847927,0.0003472624146313231,0.4,0.0,0.015432267967764925,0.0026510629480035706,0.0,0.005308508838907203,0.0,0.0,0.0,0.0,0.0,0.048510937900648365,0.0,0.0,0.0,0.0,0.0,0.0003727133569658449,0.0,0.0008185594438379715,0.0,8.685833405715279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6666666666666856,0.009376397674270015,0.0,0.0,0.0046140441205592304,0.007942617871829054,0.004212926249008723,0.009645292925833975,0.0,0.0,0.0,0.008119519324455992,0.0004933940025217916,8.629137986268404e-05,0.0,0.00010559420836885939,0.0,0.0,0.0,0.0004400819784709496,0.0,0.0,0.0,0.0,0.0,0.0,0.00012148719029953942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6666666666666856,0.0236087150980768,0.0,0.0,0.013436175690126341,0.011735546500929455,0.019627279936558287,0.0008275547184887138,0.0003456221198156682,0.0,0.046153846153846156,0.0,0.019982457102132558,0.0001677887941774412,0.0,9.599473488078126e-05,0.00019764615290657444,0.0,0.0,0.0,0.0,0.0001754464300204281,0.0,0.00041452555581141,0.00044944092919215465,0.0006016418203635902,0.0004338828224983551,0.004472560283590139,0.0057504816971123245,0.0,0.004728633128156464,0.0483800920698341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
